url_length,dot_count,has_https,has_suspicious_keywords,has_ip_address,at_symbol_count,hyphen_count,double_slash_count,subdomain_depth,path_depth,has_suspicious_tld,has_redirect,special_char_ratio,brand_impersonation,domain_age_days,domain_expiry_days,has_valid_ssl,label
136,2,0,0,0,0,9,0,0,4,0,0,0.0074,0,-1,-1,-1,0
34,4,0,0,0,0,0,0,0,2,0,0,0.0294,0,-1,-1,-1,1
50,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
21,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
42,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
22,1,0,1,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
29,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
85,1,0,0,0,0,10,0,0,2,0,0,0.0,0,-1,-1,-1,0
37,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
34,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
23,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
71,6,0,0,0,0,0,0,0,4,0,0,0.0,1,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
14,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
53,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
54,1,0,0,0,0,3,0,0,3,0,0,0.0185,0,-1,-1,-1,1
27,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
82,1,0,0,0,0,5,0,0,5,0,0,0.0,0,-1,-1,-1,0
57,2,0,0,0,0,1,0,0,6,0,0,0.0175,0,-1,-1,-1,1
17,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
45,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
65,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
64,2,0,1,0,0,0,0,0,5,0,0,0.0312,0,-1,-1,-1,1
29,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
150,4,0,1,0,0,1,0,0,3,0,0,0.06,1,-1,-1,-1,1
121,2,0,0,0,0,7,0,0,4,0,0,0.0248,0,-1,-1,-1,0
41,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
31,3,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
49,2,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
44,1,0,0,0,0,0,0,0,2,0,0,0.0227,0,-1,-1,-1,0
43,1,0,0,0,0,1,0,0,3,0,0,0.0,1,-1,-1,-1,1
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
46,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
37,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
74,5,0,1,0,0,1,0,0,2,0,0,0.027,0,-1,-1,-1,1
123,5,0,0,0,0,1,0,0,6,0,0,0.0325,0,-1,-1,-1,1
13,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
24,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
51,1,0,0,0,0,0,0,0,6,0,0,0.0,0,-1,-1,-1,1
78,4,0,0,0,0,0,0,0,2,0,0,0.0641,0,-1,-1,-1,0
62,2,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,0
98,2,0,0,0,0,1,0,0,3,0,0,0.0816,0,-1,-1,-1,1
56,2,0,0,0,0,1,0,0,5,0,0,0.0179,0,-1,-1,-1,1
81,1,0,0,0,0,0,0,0,1,0,0,0.1975,1,-1,-1,-1,0
41,2,0,0,0,0,0,0,0,2,0,0,0.0244,0,-1,-1,-1,0
22,2,0,0,0,0,0,0,0,1,0,0,0.0455,0,-1,-1,-1,1
27,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,2,0,0,0.0,1,-1,-1,-1,1
41,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
46,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
56,3,0,0,0,1,1,0,0,2,0,0,0.0714,0,-1,-1,-1,1
36,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
68,2,0,1,0,0,0,0,0,4,0,0,0.0,1,-1,-1,-1,1
38,2,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
79,2,0,0,0,0,1,0,0,4,0,0,0.0253,0,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
37,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
79,2,0,0,0,0,6,0,0,3,0,0,0.0,0,-1,-1,-1,0
81,2,0,0,0,0,0,0,0,6,0,0,0.037,0,-1,-1,-1,1
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
102,1,0,0,0,0,15,0,0,3,0,0,0.0,0,-1,-1,-1,0
25,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
68,5,0,0,0,0,0,0,0,4,0,0,0.0294,0,-1,-1,-1,1
19,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
75,2,0,0,0,0,6,0,0,2,0,0,0.0,0,-1,-1,-1,0
57,3,0,0,0,0,0,0,0,4,0,0,0.0175,0,-1,-1,-1,1
44,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
32,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
34,3,0,0,0,0,0,0,0,2,0,0,0.0294,0,-1,-1,-1,1
18,1,0,0,0,0,1,0,0,0,0,0,0.0,0,-1,-1,-1,1
58,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
58,2,0,1,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
124,4,0,0,0,0,0,0,0,2,0,0,0.0161,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
42,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,0,0,0,1,0,0,0.127,0,-1,-1,-1,0
26,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
60,2,0,0,0,0,0,0,0,2,0,0,0.0667,0,-1,-1,-1,0
17,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
54,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
49,2,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
63,3,0,1,0,0,0,0,0,3,0,0,0.0476,0,-1,-1,-1,1
60,3,0,1,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
59,1,0,0,0,0,0,0,0,2,0,0,0.0339,0,-1,-1,-1,0
60,0,0,0,0,0,6,0,0,2,0,0,0.0,0,-1,-1,-1,0
46,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,1
24,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
200,10,0,0,0,0,0,0,0,3,0,0,0.145,0,-1,-1,-1,1
30,0,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
17,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
33,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
115,2,0,0,0,0,7,0,0,11,0,0,0.0,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,2,0,0,0.0667,0,-1,-1,-1,0
166,2,0,1,0,0,0,0,0,2,0,0,0.0482,0,-1,-1,-1,1
88,1,0,0,0,0,8,0,0,3,0,0,0.0114,0,-1,-1,-1,0
65,3,0,0,0,1,0,0,0,3,0,0,0.0462,0,-1,-1,-1,1
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
29,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
53,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,1,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
71,2,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
94,1,0,0,0,0,10,0,0,2,0,0,0.0,0,-1,-1,-1,0
69,2,0,0,0,0,0,0,0,2,0,0,0.029,0,-1,-1,-1,0
33,3,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
69,3,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
45,3,0,1,0,0,0,0,0,3,0,0,0.0222,0,-1,-1,-1,1
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
55,1,0,0,0,0,0,0,0,4,0,0,0.0182,0,-1,-1,-1,0
52,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
40,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
71,1,0,0,0,0,2,0,0,4,0,0,0.0,0,-1,-1,-1,0
88,2,0,0,0,0,0,0,0,6,0,0,0.0,1,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
36,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
52,2,0,0,0,0,0,0,0,3,0,0,0.0385,0,-1,-1,-1,0
40,3,0,0,0,0,0,0,0,2,0,0,0.025,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,0,0,0,6,0,0,0.0,1,-1,-1,-1,1
33,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
38,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
46,1,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
55,2,0,0,0,0,1,0,0,2,0,0,0.0545,0,-1,-1,-1,0
61,1,0,0,0,0,1,0,0,2,0,0,0.2295,1,-1,-1,-1,1
81,2,0,0,0,0,4,0,0,2,0,0,0.0494,0,-1,-1,-1,0
57,0,0,0,0,0,0,0,0,3,0,0,0.1053,0,-1,-1,-1,0
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
17,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
45,1,0,0,0,0,0,0,0,3,0,0,0.0444,0,-1,-1,-1,0
41,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
64,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
54,1,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
22,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
50,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
26,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
57,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
41,2,0,0,0,0,0,0,0,2,0,0,0.0244,0,-1,-1,-1,1
42,2,0,0,0,0,0,0,0,2,0,0,0.0952,0,-1,-1,-1,0
52,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
12,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
25,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
40,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
49,1,0,0,0,0,1,0,0,1,0,0,0.0408,0,-1,-1,-1,1
54,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
34,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
43,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
36,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
65,1,0,0,0,0,1,0,0,4,0,0,0.0154,0,-1,-1,-1,1
62,1,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
82,4,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
43,3,0,1,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
63,1,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
45,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
31,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
97,2,0,0,0,0,0,0,0,8,0,0,0.0,0,-1,-1,-1,1
28,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
11,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
140,2,0,1,0,0,1,0,0,5,0,0,0.0357,0,-1,-1,-1,1
52,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
53,1,0,0,0,0,0,0,0,3,0,0,0.0,1,-1,-1,-1,1
235,3,0,1,0,0,1,0,0,4,0,0,0.0383,0,-1,-1,-1,1
77,1,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
184,1,0,0,0,0,9,0,0,0,0,0,0.038,0,-1,-1,-1,0
32,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
14,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
58,5,0,0,0,0,0,0,0,0,0,0,0.0345,0,-1,-1,-1,0
26,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,2,0,0,4,0,0,0.0,1,-1,-1,-1,0
84,3,0,1,0,0,0,0,0,5,0,0,0.0,1,-1,-1,-1,1
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
64,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
53,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
48,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
52,2,0,0,0,0,0,0,0,3,0,0,0.0385,0,-1,-1,-1,0
72,1,0,0,0,0,5,0,0,3,0,0,0.0,0,-1,-1,-1,0
101,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
89,1,0,0,0,0,2,0,0,4,0,0,0.1124,0,-1,-1,-1,0
89,3,0,1,0,0,0,0,0,1,0,0,0.1011,0,-1,-1,-1,1
17,1,0,0,0,0,1,0,0,0,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
59,2,0,0,0,0,0,0,0,2,0,0,0.0508,0,-1,-1,-1,0
49,1,0,0,0,0,0,0,0,3,0,0,0.0204,0,-1,-1,-1,0
34,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
67,3,0,1,0,1,1,0,0,4,0,0,0.0448,0,-1,-1,-1,1
46,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
43,1,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
61,2,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
57,3,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
44,2,0,0,0,0,0,0,0,4,0,0,0.0,1,-1,-1,-1,1
89,2,0,0,0,0,14,0,0,4,0,0,0.0,0,-1,-1,-1,0
32,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
49,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
42,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
54,1,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
72,2,0,0,0,0,1,0,0,3,0,0,0.0972,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
57,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
32,1,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,0
44,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
56,2,0,0,0,0,1,0,0,5,0,0,0.0179,0,-1,-1,-1,1
52,1,0,0,0,0,0,0,0,2,0,0,0.0192,0,-1,-1,-1,0
23,4,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
20,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
37,2,0,0,0,0,1,0,0,2,0,0,0.027,0,-1,-1,-1,0
69,2,0,0,0,0,6,0,0,2,0,0,0.0,0,-1,-1,-1,0
48,1,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
89,1,0,0,0,0,8,0,0,3,0,0,0.0,0,-1,-1,-1,0
12,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
29,1,0,0,0,0,0,0,0,2,0,0,0.069,0,-1,-1,-1,0
37,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,1,0,0,0,0,1,0,0,2,0,0,0.0,1,-1,-1,-1,1
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
26,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
30,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
26,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
35,2,0,0,0,0,0,0,0,2,0,0,0.0286,0,-1,-1,-1,0
103,1,0,0,0,0,12,0,0,4,0,0,0.0,0,-1,-1,-1,0
37,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
19,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
148,2,0,0,0,0,2,0,0,15,0,0,0.027,0,-1,-1,-1,0
31,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
31,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
68,1,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
80,2,0,0,0,0,0,0,0,2,0,0,0.0875,0,-1,-1,-1,1
115,2,0,0,0,0,12,0,0,2,0,0,0.0087,0,-1,-1,-1,0
58,1,0,0,0,0,2,0,0,4,0,0,0.0,0,-1,-1,-1,0
59,1,0,0,0,0,2,0,0,5,0,0,0.0,0,-1,-1,-1,0
108,2,0,0,0,0,10,0,0,2,0,0,0.0,0,-1,-1,-1,0
63,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
63,2,0,0,0,0,4,0,0,2,0,0,0.0317,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
27,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
45,3,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
50,3,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
74,3,0,0,0,0,0,0,0,7,0,0,0.0,0,-1,-1,-1,1
25,4,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
48,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
43,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
26,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
85,1,0,0,0,0,6,0,0,5,0,0,0.0,0,-1,-1,-1,0
203,3,0,0,0,0,6,0,0,2,0,0,0.1232,0,-1,-1,-1,1
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
56,3,0,0,0,0,0,0,0,3,0,0,0.0357,0,-1,-1,-1,0
35,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
36,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
38,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
51,3,0,0,0,0,0,0,0,2,0,0,0.0392,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
55,2,0,0,0,0,2,0,0,3,0,0,0.0,1,-1,-1,-1,0
29,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
19,1,0,0,0,0,1,0,0,0,0,0,0.0,0,-1,-1,-1,0
42,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
13,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
48,3,0,0,0,0,0,0,0,4,0,0,0.0208,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
77,1,0,0,0,0,4,0,0,7,0,0,0.013,0,-1,-1,-1,0
35,1,0,0,0,0,3,0,0,1,0,0,0.0,0,-1,-1,-1,0
31,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,0
26,1,0,0,0,0,0,0,0,2,0,0,0.0385,0,-1,-1,-1,1
63,1,0,0,0,0,4,0,0,3,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
59,5,0,1,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
55,2,0,0,0,0,3,0,0,2,0,0,0.0364,0,-1,-1,-1,0
192,4,0,0,0,0,2,0,0,5,0,0,0.099,0,-1,-1,-1,0
10,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
24,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
23,2,0,0,0,0,0,0,0,1,0,0,0.0435,0,-1,-1,-1,1
39,1,0,0,0,0,0,0,0,2,0,0,0.0513,0,-1,-1,-1,0
108,1,0,0,0,0,10,0,0,4,0,0,0.0,0,-1,-1,-1,0
29,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
18,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
29,3,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
75,1,0,1,0,0,3,0,0,5,0,0,0.0,1,-1,-1,-1,1
75,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
107,3,0,1,0,0,1,0,0,4,0,0,0.0654,0,-1,-1,-1,1
29,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
45,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
34,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
38,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
49,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
33,5,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
40,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
25,2,0,0,0,0,0,0,0,2,0,0,0.04,0,-1,-1,-1,0
27,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
59,1,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
122,2,0,0,0,0,3,1,0,11,0,0,0.0082,0,-1,-1,-1,1
41,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
65,3,0,0,0,0,4,0,0,2,0,0,0.0308,0,-1,-1,-1,0
57,1,0,0,0,0,6,0,0,1,0,0,0.0,0,-1,-1,-1,0
37,3,0,0,0,0,1,0,0,1,0,0,0.027,0,-1,-1,-1,1
31,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
28,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
150,4,0,1,0,0,1,0,0,3,0,0,0.06,1,-1,-1,-1,1
100,3,0,1,0,1,1,0,0,6,0,0,0.03,0,-1,-1,-1,1
91,1,0,0,0,0,10,0,0,5,0,0,0.0,0,-1,-1,-1,0
44,2,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
76,2,0,0,0,0,1,0,0,8,0,0,0.0,0,-1,-1,-1,1
58,1,0,0,0,0,1,0,0,7,0,0,0.0,0,-1,-1,-1,0
67,1,0,0,0,0,6,0,0,4,0,0,0.0,0,-1,-1,-1,0
50,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
